num;Mean_mse;Mean_mae;Mean_mape;Mean_aof;sequence;hour;tr1;tr2;gauss_noise;sin_noise;train_percent;layer_size;reg1;reg2;epochs;batch_sizes;sqrp;last;Var;Median_aof
903475575391917495;7108.249041311252;74.30649134544491;48.03478353265244;-84669.8667095256;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.1;0.01;[75];[8];0;2;2013219218.9194438;-63254.671978900486
2370363648945396733;7112.371248522543;74.30758083343521;48.04561122588491;-176309.7897237211;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.05;0.01;[200];[8];0;2;62034211068.09148;-55462.33191650725
9156583259917465170;7114.751351205612;74.30819337034893;48.05222727970163;-70338.20991705524;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.01;0.01;[125];[8];0;2;1077319109.2666755;-57297.19331244575
2348966471174048183;7112.007069830679;74.30747457687183;48.044891006308305;-73144.19345670147;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.05;0.01;[100];[8];0;2;1038412038.4695612;-60043.86228750512
8472467784299467383;7116.044242322321;74.30854674404628;48.05543874692588;345968.0979504854;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.1;0.01;[150];[8];0;2;1616807851728.3518;-44638.51197949525
153745572714081125;7114.652060472887;74.30817239473957;48.05187372334039;-84536.89917076845;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.1;0.01;[75];[8];0;2;3958482770.4110284;-54233.907865029396
2253338464241122257;7110.629034312481;74.30712158777956;48.04089844655071;-39565.2933599905;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.1;0.01;[175];[8];0;2;48401535219.1985;-52415.90515182671
7858692089633474502;7114.6642965110605;74.30816370663591;48.05201746562605;-67770.96072048738;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.01;0.01;[125];[8];0;2;739155901.9308238;-60551.70386336118
999761800285984563;7117.69110173229;74.30897992643607;48.059848135631775;-113991.43665332305;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.05;0.01;[200];[8];0;2;13942509108.498749;-49644.66741999386
929887380263479904;7108.875945462212;74.3066488286895;48.036480855065506;-88670.83424543022;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.05;0.01;[100];[8];0;2;4352044572.455022;-61493.46936883629
1187701339182890624;7111.89707684716;74.30744631466814;48.04456210238469;-76792.70693583273;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.01;0.01;[150];[8];0;2;1501198025.2615948;-62375.678322548316
8639478007748037456;7110.095732919661;74.3069671991428;48.039748999569504;-85360.71419544161;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.05;0.01;[125];[8];0;2;3544524311.015175;-58509.7775327861
6871687328101936410;7118.35443539103;74.309155835191;48.06150766465591;143704.52886550204;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.1;0.01;[175];[8];0;2;453322017643.5754;-43543.730490908376
3785082406196564278;7109.579660854526;74.30683822997642;48.03833874553847;-91457.21072454382;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.1;0.01;[100];[8];0;2;4839242258.013411;-62372.76313535833
4600103903868999065;7110.528541404738;74.30710468083227;48.040580242306696;-30625.89659642889;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.1;0.01;[200];[8];0;2;105503812132.4091;-50181.155848553346
8404307333955102453;7117.770316630051;74.30898709911203;48.06025042512768;-69466.5690684795;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.01;0.01;[150];[8];0;2;1423499726.2462566;-55886.32273308517
7775592804341097766;7113.263885093373;74.30780813609098;48.04824997744463;-69834.35656750988;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.1;0.01;[100];[8];0;2;647784650.7701067;-67484.39001814649
1674338817343974656;7114.889599444391;74.30822154476232;48.05262066585687;-71260.43570044257;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.05;0.01;[125];[8];0;2;1662356993.4478936;-55409.67625470785
1921459775684898451;7111.428108888687;74.30732491741456;48.04329094945802;-81927.81275663416;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.01;0.01;[175];[8];0;2;2388254161.3217583;-57399.831162987626
7709828028684958704;7111.154554664204;74.30726490020767;48.04232909978618;32359.521379476813;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.1;0.01;[200];[8];0;2;137467425998.52606;-50452.17849747467
2450651264047480010;7110.744294053127;74.30713818119011;48.04150098822559;-76158.28937780058;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.05;0.01;[150];[8];0;2;1198520299.4821024;-58333.710402201585
4194813319318001556;7109.198957873057;74.30673226813761;48.03736204076839;-79849.51445899133;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.1;0.01;[125];[8];0;2;1617875549.6463304;-61749.23587662219
2538843526492201017;7118.008905143945;74.3090463680112;48.060886749485704;-72930.9961967323;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.01;0.01;[175];[8];0;2;2321952274.0353446;-53821.168054134294
5822099304059594293;7110.832475307419;74.30715955394602;48.04171951025906;-82910.99179426786;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.01;0.01;[200];[8];0;2;3035077122.2951117;-57999.467194619516
1050700441594377659;7115.944788008579;74.30850655699444;48.05541153137317;-71779.57103875915;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.05;0.01;[150];[8];0;2;1766429931.8263245;-53668.083358260796
326390352099746093;7112.329351631309;74.30755750211964;48.045687820567984;-100909.38691657214;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.1;0.01;[125];[8];0;2;13421959062.160372;-60821.98905112115
1097590520183357019;7111.785301017007;74.30741640221596;48.044270662375155;-77150.00791574374;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.05;0.01;[175];[8];0;2;1632877714.0717149;-59304.59475313994
3027513406271134762;7105.932468118903;74.30588446891484;48.0285627118;-105562.54062296187;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.1;0.01;[150];[8];0;2;10081764905.08938;-67695.15615931968
5124688002089140206;7113.077714642956;74.30776133132323;48.047674650537495;-90952.73939875403;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.01;0.01;[200];[8];0;2;5333599350.644975;-51499.12981129528
6261832801763053304;7113.683739010021;74.3079111266464;48.04933839928232;-79942.67851150202;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.05;0.01;[175];[8];0;2;2823642453.187366;-58415.37835223504
2906486022982295902;7110.158925838693;74.30699442040444;48.039854022590774;-104938.2172507038;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.1;0.01;[150];[8];0;2;13147529298.806337;-65487.38157116377
707896969196265606;7110.090353265894;74.3069676255528;48.03973919923808;-79239.03929716712;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.05;0.01;[200];[8];0;2;1705374143.8971407;-59987.02571822524
4355728396936825915;7107.106923879532;74.306189950917;48.031723647238216;-91226.83969107676;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.1;0.01;[175];[8];0;2;3692771037.44362;-63360.65156440945
1028634108705768188;7111.75656204653;74.3074052518036;48.04416414838768;-76879.09082121646;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.05;0.01;[200];[8];0;2;1484044889.6492186;-60494.3088241673
4861245776799214966;7117.314270564573;74.30885867968011;48.05914186288498;-62564.310719986956;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.1;0.01;[175];[8];0;2;460174003.34077656;-54403.91401856351
8099829313004326964;7108.564340199858;74.30656885904823;48.03559137941031;-105209.0348398408;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0.1;0.01;[200];[8];0;2;10878155431.924992;-61459.6896278161
2436342043064563186;7113.282123285872;74.30780260843787;48.04826125680918;-80727.60882090661;IM;71.97911835;0.0;0.0;0.01;0;0.8;24;0.1;0.01;[200];[8];0;2;3272267067.60819;-56908.288534885505
2487222880732729707;5728.512510153039;74.30532579970699;41.365698791349175;1621.7599298041282;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[50];[8];0;2;285.23888141433514;1623.1861656347776
1610074540268940101;15235.76257666999;89.62270880137422;63.63227471741012;626.5395035225002;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[75];[8];0;2;61.933155199501435;625.4018954913795
8584757337357057067;14707.867712470354;87.46284323620463;62.850668415465954;621.3424780949687;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[100];[8];0;2;70.31734544296775;619.773136060576
3568055035494047259;17422.708653662507;95.11127661032207;68.55521748615561;504.24906860086605;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[125];[8];0;2;146737.75616677932;624.7903778218594
7987072244658273265;12687.096339781776;79.59126796539509;56.38052008946511;527.5239731899821;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[150];[8];0;2;154761.04074263864;624.5664400348031
4416942426284918202;14131.492303783953;79.8923432370407;57.05808108259794;781.8746400686683;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[175];[8];0;2;47035.671559645125;657.9370950830244
2307975634750256175;14711.874259842385;84.09667980501088;60.14085123303001;578.5788614021886;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0;0.01;[200];[8];0;2;208559.34986412176;637.7600358598602
6017333889148885488;13673.5489390919;89.90500011609046;62.40237000626503;617.3700306771755;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[50];[8];0;2;8.14662162233922;616.3024166648314
5980900630990225463;12151.975538333212;80.18289053275146;57.30418386248981;615.7510525725086;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[75];[8];0;2;6.360979178346835;615.6135054208341
1441910699677373276;12762.883267680607;82.0563469040719;58.780856705853274;616.649535179197;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[100];[8];0;2;15.516624925043379;614.8044904079459
8870310103645528466;10818.656084797405;70.09401524527424;48.931248555681506;670.8645880834167;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[125];[8];0;2;8147.740046327199;625.0505810171168
1343837569220886685;10490.988134239662;70.94624770943435;49.60383897305091;736.6193140275348;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[150];[8];0;2;29544.929291032524;625.0110259659243
3197506051982767160;5727.453387459204;74.30956026155668;41.3262710565261;1613.830891716182;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[50];[8];0;2;200.24791235555247;1617.9675434979495
4585637941576074198;2654.8816984188547;33.68545638051737;22.605583404166573;930.8266749789769;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[175];[8];0;2;12807.443393164855;960.3988064413354
703781689418554955;7108.9565887931985;74.30668900529014;48.035781366572564;-99469.25054717885;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[75];[8];0;2;24846810581.275566;-41917.699086897235
9052192057258651762;2776.3304703912286;33.224838430783315;23.37638508645521;972.3090518133173;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0;0.01;[200];[8];0;2;17230.59824146062;992.0046831996783
7933667486090788997;13597.31412899416;89.61487116634052;62.22532783165606;617.1102827455024;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[50];[8];0;2;3.3456172626232195;617.0873154050522
6929731819892927082;7119.328419385592;74.30940595914254;48.06367430222214;-53897.75266467404;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[125];[8];0;2;4712087848.142521;-38639.754261550304
3419414459421577775;7120.871584746777;74.30980633722606;48.06766528559058;-53287.22858245011;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[100];[8];0;2;4156699927.6819086;-37510.21838782923
7569719085915863651;12795.183457350271;82.30477830380597;58.918140373036614;616.1170320593906;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[75];[8];0;2;7.4692193380606415;615.1046382408166
8986399879050941705;7120.687650480539;74.30975932761427;48.067171989741226;-59904.33712094914;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[150];[8];0;2;6770711137.788967;-37508.691558609105
2985030868866200193;7120.429748676991;74.30968869718801;48.06656220729706;-53035.66057593593;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[175];[8];0;2;4621094680.443296;-39271.15856105652
1591432169062032873;5725.967074351533;74.31738235891694;41.25425004369144;1599.8166136745124;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[50];[8];0;2;324.0417717786273;1597.9097409816368
3647495320450548728;7120.157799446466;74.30961858723275;48.06579896442486;-62932.44770389621;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.001;0.01;[200];[8];0;2;8511486371.349121;-37479.23787707216
3069025764588723840;10733.964877226565;74.8124620782838;53.00204348447321;619.6122540306335;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[125];[8];0;2;43.82642032956017;618.7679734488086
4382740922180207097;12027.289619146057;84.38643277475283;57.59947565742232;620.394608636642;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[100];[8];0;2;130.74354121613948;616.7222605810291
1162139439697450647;7109.291779415229;74.30678019432187;48.036671809970606;-123155.77095892213;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[75];[8];0;2;46068635521.5169;-44911.786611308315
6437132843898083045;12365.042252193602;87.44944169844686;59.43991261368892;13581.302873357734;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[50];[8];0;2;1512228958.0129962;618.2593256505247
5690396087426768371;7093.6725040340225;55.792247792400644;38.24648408832114;859.205797025593;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[150];[8];0;2;45981.506374266675;922.6541816436104
7659063995051292567;4175.291453109842;44.20404782122123;29.753428504181407;962.5350027296727;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[175];[8];0;2;35103.8339498882;1010.6199691207312
4443816444545442585;14668.340802614306;88.48056676477594;63.07787894556549;-2757.3804829705978;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[75];[8];0;2;102832050.31990556;622.5289303220304
569176060633984073;7118.316620279935;74.30913873071553;48.06094538856373;-52915.44719006858;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[125];[8];0;2;3818623620.9210725;-39964.783107601994
337885396177094175;7119.75258635236;74.30951367365182;48.06462179533678;-60855.03263347179;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[100];[8];0;2;6519013472.076871;-37846.390022051215
4706943679216859321;13533.749781375891;98.60499410756667;63.809567161596576;2109.879260314023;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[50];[8];0;2;5170972.314183489;624.1729058108651
8770168652573969526;4719.0546851902;42.870836611153194;29.98155492401017;966.1368741862109;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.001;0.01;[200];[8];0;2;37503.28738836092;1010.6244259019659
6369533741701635863;7120.767080662689;74.30977855368852;48.06735328895211;-52214.53239012812;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[150];[8];0;2;3599699549.263509;-38328.35938193319
4363462033729393059;16652.095571123013;93.1985910358494;67.09201004680564;625.6251320465916;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[75];[8];0;2;43.46092245436061;623.3775863699017
7835868163056641646;7119.684800552668;74.30949774702948;48.06456674467883;-53144.753020732445;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[175];[8];0;2;4226971949.378764;-39575.09944757841
3894351034211396232;13422.597151789596;83.66139136071072;60.14200590833171;617.0812645767769;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[50];[8];0;2;4.018804914728717;617.1360705729525
4413654961023433300;11837.970985538852;66.95669299778861;46.93184642763761;779.2484264572561;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[125];[8];0;2;17892.884685720786;730.9148611991832
2671385694535575192;17142.80250951318;96.98176570748622;68.63675429984076;-1746.4504493240347;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[100];[8];0;2;50914356.43303262;630.1331226529944
7970609285845920817;7120.27973206655;74.30965267703972;48.066136943924484;-57205.114410175316;IM;71.97911835;0.0;0.0;0.01;0;0.5;16;0.005;0.01;[200];[8];0;2;5934042125.924189;-39079.11951600642
3538440509149363368;12510.566790136234;81.28697429225856;58.16452507226241;616.4038720911078;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[75];[8];0;2;13.563365015240137;615.4418858018322
592661408164286539;6509.494192161479;74.13799958163759;46.20413189408951;5418.561913339463;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[50];[8];0;2;75615.33887267485;5415.570454326555
7227078176753863086;3468.868018709577;40.14145123504602;27.43775612889103;-2668.435747919454;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[150];[8];0;2;120457525.48185591;1013.2311180840991
233903001021135483;1544.1895289654371;30.97792586757704;21.26949157948166;1085.6322666146737;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[175];[8];0;2;7795.725062623965;1064.0598923748425
3974561724912175876;12953.32926475299;85.8699176328476;58.579915324172475;644.8460734368504;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[125];[8];0;2;5092.409295017123;621.6671556811075
7337388454200067502;15340.139628334413;89.24837473846453;64.20103219819961;623.417073557981;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[100];[8];0;2;84.44498077187713;621.3642156971695
8262990665492205246;14331.225524940906;86.33125448344502;62.10246219245632;619.2572636872326;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[50];[8];0;2;18.283955440818193;617.9642005879657
6474967567701520145;7110.767553913092;74.30714983953203;48.041282479294985;-41590.13455318195;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[75];[8];0;2;7635280800.944395;-53483.211900521244
8122774191022195341;11541.960565850582;62.57129421547656;37.10803778727286;-1285.8200182518858;IM;71.97911835;0.0;0.0;0.01;0;0.5;24;0.005;0.01;[200];[8];0;2;50167925.38941223;1085.344884192469
5724807170949897588;15563.859752532846;90.20418888627663;63.293975339896676;669.2051497465588;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[150];[8];0;2;12104.082576760242;635.3377207505605
3316104700514064421;6500.857243714347;74.13524606992135;46.173387365025334;5328.531063726803;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.005;0.01;[50];[8];0;2;76031.37798225666;5326.853134840595
8194860425684020309;8656.480663147213;60.01818502194251;42.11625660394155;744.7796289264223;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[125];[8];0;2;25543.644990198296;634.3265651306302
6810585718868708316;12040.026706043429;81.33499072803203;57.10391671877553;618.5302327260262;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[100];[8];0;2;12.485065386870755;619.1820302433994
6620090965280422797;9257.134449671534;62.561399521435646;43.89003373374309;823.1812363112138;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[175];[8];0;2;37787.58444138984;816.5867081752951
5411132442693290179;13208.363899244814;80.8576782981662;57.94238932060763;647.170495199622;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[75];[8];0;2;6461.164495302986;618.8558545058771
5088199915540316528;9761.465926729821;70.41642121576288;49.87754788962754;-3432.306222620352;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.005;0.01;[50];[8];0;2;147901683.30480334;617.0528858042655
8318831696306106205;6060.891178278524;46.92335394124442;33.31200516068128;900.1370439569357;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[150];[8];0;2;33920.65794293933;978.130387356666
2301632095458159701;7111.284749796058;74.3072933829322;48.04265310646985;-37425.24570115994;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.005;0.01;[75];[8];0;2;8436481999.043826;-54216.163858699765
3966755882746689016;14915.511101436266;80.9311276495292;57.42268608835697;848.16152229968;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0;0.01;[200];[8];0;2;54370.5189423254;688.226221149192
2441461747784086352;7110.350568698797;74.3070432976502;48.040144542462116;-44162.05449242454;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[125];[8];0;2;5141957698.931711;-51843.931269322646
8891715375145543610;7111.919243365332;74.30745811201136;48.04437532119276;-31497.642654583702;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[100];[8];0;2;12096198728.95117;-51868.047125968835
7438042708548624769;2567.1858266868453;34.28850881997839;23.982883416430763;1002.6138013321803;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[175];[8];0;2;18733.328904244376;1007.096277661614
1405296371764922426;15667.829322010948;97.2425439083415;67.08864338858434;622.3856260439035;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0;0.01;[50];[8];0;2;28.991647160712215;623.5426954691172
4608104996069760658;9926.596644427384;65.7617635079441;46.740477972194235;652.3847462806407;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.005;0.01;[75];[8];0;2;4081.420725726525;629.6671166857984
1898023066335381876;7111.168484958575;74.30725874966151;48.042436906053894;-28417.883549956663;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[150];[8];0;2;11945136445.21015;-51131.3292101266
1214127446557460248;5033.905608649038;45.55126489675204;29.855598792723306;831.2463018505205;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[125];[8];0;2;41050.55704845238;835.9578317559581
5323758467497494002;13739.024899064898;87.45834936221982;60.63490604146368;655.3855627162668;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[100];[8];0;2;10601.421909407254;621.3689784012206
4847177390690669224;12466.514791777094;81.33435609017319;58.15709306950173;615.6716662868772;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0;0.01;[50];[8];0;2;8.64954416380326;614.9680911249225
6428311311515468071;1341.4442037122212;28.394732125164534;19.771957099160215;1041.6561965726864;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0;0.01;[200];[8];0;2;1717.6115125669864;1031.1048141074466
8696123440978570957;7112.356458616772;74.30756264621279;48.04553034401099;-41448.182813705454;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[175];[8];0;2;5742296466.13935;-51960.57320825101
7356658582718682928;13360.377827449582;83.84721461570423;59.49728526040367;621.8962964594239;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0;0.01;[75];[8];0;2;75.5183754207565;618.4305120021213
8495064365456616169;7064.352232055246;74.29503363674647;47.91578219580464;-28002.00860566047;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.001;0.01;[50];[8];0;2;50051140851.88409;-79643.96879421789
41100377178894594;7111.621933375597;74.30736882092216;48.04356569697664;-40940.67998745237;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.005;0.01;[125];[8];0;2;3898670400.3981576;-51891.98529160739
7197124174127241986;5090.699942489873;46.387153993175325;32.030236607291116;897.4919047550427;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[150];[8];0;2;41869.776081247335;941.8056816886179
1549339557904793101;7112.17651304597;74.30752190106548;48.0450372073678;-38814.36388247992;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.005;0.01;[100];[8];0;2;7906780336.705157;-52759.64243107995
6144035381852120629;11377.357296604203;80.48295235223958;56.2328294964178;614.7597086939073;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0;0.01;[75];[8];0;2;4.963036603399538;614.0835614618862
3871614012473547301;2818.8601880606016;36.06503964185697;25.36442230429483;1039.8600341273907;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[175];[8];0;2;21687.662943474177;1075.636663568399
3925798869147050810;14451.457348544116;87.31056118694059;62.63116671162658;619.4198719014693;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.001;0.01;[50];[8];0;2;8.385382361884675;618.5467905972249
3871981892772560350;7111.548498083034;74.3073583989602;48.0433720826411;-39500.48688707944;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.001;0.01;[200];[8];0;2;7270104692.79391;-52465.35757167459
4212131704278774839;7502.342666370074;53.27730398837819;37.58262224479161;858.3884103353664;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.005;0.01;[125];[8];0;2;33963.754176736555;958.1568383427167
7844977499969211429;9876.447457064847;62.79983619311071;44.45236398116943;803.8276447655483;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.005;0.01;[100];[8];0;2;42821.69785382174;671.8637019200829
4988399247034962714;7113.14015924064;74.30778486121203;48.04763684567254;-191459.27137943386;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.001;0.01;[75];[8];0;2;95781164633.9896;-58926.099519829135
6886803807705102555;7111.732785650175;74.30739797775072;48.04381695134934;-43075.25638575966;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.005;0.01;[150];[8];0;2;3623995537.2702622;-53528.93161608238
7637352107555017323;7063.258147756115;74.29473839799034;47.91270541701094;-98885.72208664214;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.005;0.01;[50];[8];0;2;784668439728.6838;-76760.4556251094
2128535973240959617;7112.812251234171;74.30768453467395;48.04678351122224;-36351.329947901955;IM;71.97911835;0.0;0.0;0.01;0;0.6;16;0.005;0.01;[175];[8];0;2;6257534505.715599;-52621.00020974272
1258370883408432483;1318.6185704921795;27.87983671998303;19.524459944001038;1038.2381638718368;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.001;0.01;[200];[8];0;2;1896.5971847099245;1035.586216243055
804770664436290701;12608.784142824554;82.55987991458737;58.63654545385739;617.3212257538839;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.001;0.01;[75];[8];0;2;21.480965191203435;616.1242829698369
8637675605923330357;13011.9727377523;80.47643437934241;56.66138077594733;-156.37333159406188;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0;0.01;[125];[8];0;2;6852890.990202603;631.8887502943077
8967251782669987347;13952.43685568746;85.20493084551529;61.147377743482174;619.8466820442394;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0.005;0.01;[50];[8];0;2;16.35345264533236;620.5624455362259
5924021853498035635;17797.54087459291;96.87135701150102;69.35468397219718;632.0308982711989;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0;0.01;[100];[8];0;2;161.52557490571454;634.7373217142051
5445313999364450594;3056.8729876331636;36.7038166325059;25.65133304115662;1043.1002729395755;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.005;0.01;[150];[8];0;2;21756.785331040846;1073.1149550596015
3706553886059872275;7116.237209446122;74.3085951483741;48.055952541474475;-186821.17572222307;IM;71.97911835;0.0;0.0;0.01;0;0.7;16;0.005;0.01;[75];[8];0;2;110173206481.28552;-51797.49448263539
1869567832100647598;1626.1375199244026;30.618572157768135;21.589686123600586;1112.7142829267034;IM;71.97911835;0.0;0.0;0.01;0;0.6;24;0.005;0.01;[175];[8];0;2;9870.556965441683;1080.7221388570988
5147811691596907578;15342.628673636884;88.43333396960617;63.66597143591049;624.6020106516471;IM;71.97911835;0.0;0.0;0.01;0;0.8;16;0;0.01;[50];[8];0;2;49.2295688242548;625.3181677216835
3285372893954626876;4821.172625348651;45.35895205265846;31.32493964920794;890.7520759144816;IM;71.97911835;0.0;0.0;0.01;0;0.7;24;0;0.01;[125];[8];0;2;36279.834345716896;951.935967828794
