num;Mean_mse;Mean_mae;Mean_mape;Mean_aof;sequence;hour;tr1;tr2;gauss_noise;sin_noise;train_percent;layer_size;reg1;reg2;epochs;batch_sizes;sqrp;last;Median_aof;Var
4200827651275016626;12641.168740685094;69.12150519044418;38.173843562183;1000.5786845754717;IM;71.97911835;0.0;0.0;0.01;0;0.7;25;0.001;0.01;[150];[8];0;2;47340.78047120104;1054.9516943998333
3948672876658787853;9505.030497456215;72.2458299283131;50.944123645958626;614.2287256297241;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.0005;0.01;[75];[8];0;2;2.83186796086429;613.5027917381904
6947608561597435165;8421.725256724798;53.78861157211526;32.42497163248304;950.8822078575362;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0;0.01;[125];[8];0;2;29732.753322378634;1024.8805309873878
942909331940734374;7371.009046043738;50.101553767119185;29.9648459403169;1054.7395005958983;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0;0.01;[100];[8];0;2;36182.47211163471;1047.0442724437203
7655551798136265130;10492.167358599196;74.72962138695246;53.35326602698492;613.3666447776059;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.001;0.01;[50];[8];0;2;0.8055743494173411;613.1129317651349
3839337937223996673;13120.73507885767;70.90647144703004;39.304779968472474;1017.1097280573683;IM;71.97911835;0.0;0.0;0.01;0;0.7;20;0.001;0.01;[200];[8];0;2;41123.568493236475;1111.9480730175135
4295271890287994236;4478.147598493027;44.63997567843077;30.379243256894473;761.4471189175704;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.0005;0.01;[75];[8];0;2;24138.966966221324;687.63286704754
3839611978234549010;1734.7337949413602;31.144332245081916;21.675128385556818;1158.2674273783682;IM;71.97911835;0.0;0.0;0.01;0;0.7;30;0.001;0.01;[150];[8];0;2;63942.23290477524;1095.2439025187305
48020998424037156;8016.65508465749;54.51869802171219;33.06324257781514;1192.7466764954345;IM;71.97911835;0.0;0.0;0.01;0;0.7;25;0.001;0.01;[175];[8];0;2;78850.06755757083;1128.037048664741
8728415051803873249;9858.02765623201;62.05883311990175;38.523174088616;783.5718938564235;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.0005;0.01;[100];[8];0;2;31152.21036365893;730.2954540494795
7614681159065210329;2310.082863434742;32.5912123269902;22.962764286467852;1009.6526282354398;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0;0.01;[125];[8];0;2;26380.624145413527;1007.6795092288112
264835402456825890;9257.431163322426;69.96095033283089;49.80298009346103;614.4934935022397;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.001;0.01;[50];[8];0;2;9.283233927062664;613.450555649482
4750871411747365519;14000.70790175905;85.8535823895179;55.90203218703283;614.1123717167582;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.001;0.01;[75];[8];0;2;6.794927611509749;613.1813724756552
988891741741926921;9685.866933915717;63.70102836112439;40.11958794549424;847.1524565434781;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.0005;0.01;[100];[8];0;2;57513.728544768426;802.1226948217081
8908077784423198901;17904.65647996558;90.91334736056515;48.580761644329826;1116.5061603428865;IM;71.97911835;0.0;0.0;0.01;0;0.7;25;0.001;0.01;[200];[8];0;2;168577.84560875298;1082.1157308992397
8775754412123143768;18769.245111286964;90.53823131028915;47.402421264858184;966.2639948632674;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0;0.01;[150];[8];0;2;72355.45969138715;1039.984525788635
3289185394180194372;1576.073128540545;30.229569584571937;21.29382095225823;1100.6847423974473;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0;0.01;[125];[8];0;2;8145.683701564475;1063.885367514417
365182476745990966;13087.254939976021;73.761979970491;40.757597974045936;1288.89226254573;IM;71.97911835;0.0;0.0;0.01;0;0.7;30;0.001;0.01;[175];[8];0;2;163021.41327468582;1214.1657736250713
7426799445570767855;9831.561700755261;70.61848000647255;50.34179078649628;641.7011514457049;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.001;0.01;[75];[8];0;2;7067.41976041546;613.8878302804229
6333028520577959498;1553.848015307725;31.987057258396817;21.32779848772427;1063.5265119719902;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.0005;0.01;[100];[8];0;2;4874.738202588369;1050.527325652894
1559743863934348888;3526.9836206365435;42.20868308103232;29.181889968037943;944.203632712541;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.0005;0.01;[125];[8];0;2;48957.89776971166;1091.8887485242917
5882916291797373377;1673.2603631187624;31.833915870352854;22.209764522500716;1116.3827966265944;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0;0.01;[150];[8];0;2;1187.1128621984674;1114.3010959491949
546804637139328647;7329.001089119009;54.5872744056948;33.404232523213366;1393.8356425884244;IM;71.97911835;0.0;0.0;0.01;0;0.7;30;0.001;0.01;[200];[8];0;2;156041.28797572342;1456.622368144662
8842153119623752094;6872.877996958193;56.883030680597486;40.49933707703588;722.4407527132564;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.001;0.01;[75];[8];0;2;29650.75602380039;613.2099468433616
4980457524668382851;19277.94014468886;93.75504326810567;50.30004762312829;923.768049722873;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0;0.01;[175];[8];0;2;69246.55438221859;1067.2357202467365
5294084283707619491;13845.405445178742;74.39889538346893;42.13341080251903;837.0734523356866;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.001;0.01;[100];[8];0;2;35939.05821408574;938.8096895302945
5725260347926460783;2361.8091698270996;34.36613096847911;24.190587936819846;1036.4571356398503;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.0005;0.01;[125];[8];0;2;21055.644686832537;1061.9366829050318
6593163889057029227;6481.834781124997;53.09902620674798;32.34501368242687;1533.5436703846538;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0;0.01;[150];[8];0;2;417603.0450537117;1338.6169193365818
5728488168746616171;19115.443282444445;89.65423963037249;46.73198706873908;1136.4898708672638;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0;0.01;[200];[8];0;2;180562.13069133306;1064.8797324246955
6271208061902147248;14538.596127222776;75.9879890563062;42.69384481770346;1174.122720888872;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0;0.01;[175];[8];0;2;167434.00039353076;1104.8045673054382
8379402302514863775;8442.339716770122;56.643801655393666;34.66539115128658;896.3097218315658;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.001;0.01;[100];[8];0;2;37372.70594537437;967.0140976914329
4392072943770326892;13022.86151693163;70.86208937527371;39.27536678425949;1032.8180869781295;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.0005;0.01;[125];[8];0;2;60914.68861036484;1048.873716183854
3109632173683678289;19100.97993465436;89.35140669349113;46.66718641703852;914.3172771262464;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.0005;0.01;[150];[8];0;2;39541.114022253474;1017.8777847610784
8283933908234536302;1561.7424481616174;30.54993744161016;20.304942017183812;1043.650632761874;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.001;0.01;[100];[8];0;2;13455.344418957782;1013.8877815833166
7937350444837660279;2020.1548412675415;35.014072276598704;24.17781765444807;1227.711184160942;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0;0.01;[175];[8];0;2;59467.67519631267;1114.5877722751807
1548880422333228812;7836.729202589389;55.277310005997776;34.007483940493834;1702.998679460846;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0;0.01;[200];[8];0;2;2392104.5577148185;1130.6533519219365
5978603803840935959;15068.145059277575;78.64517052219325;44.74985530252677;876.8195953125094;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.001;0.01;[125];[8];0;2;48716.354007586444;981.467212352561
2445837594399400054;1593.5657607835299;30.272425552263435;21.314686700912155;1110.5527581139918;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.0005;0.01;[150];[8];0;2;19088.68983757128;1068.740037875005
9188486253114076968;8038.305249022555;53.41044265969144;31.997092009190414;1173.0528582978823;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.0005;0.01;[175];[8];0;2;210425.06067148029;1069.2351012288261
4436281857076863421;8788.945178839054;61.589251732875155;37.78023243134259;1950.1847304094347;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0;0.01;[200];[8];0;2;1529807.3676503212;1627.2078475330013
4994199696927033298;2215.0167172606402;32.95231950506751;23.35874669611524;1032.8765651715626;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.001;0.01;[125];[8];0;2;27124.690427610854;1052.4397797370643
9041717080139092335;7502.78932687802;52.23916362566473;31.501022865883908;1158.1680510951032;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.0005;0.01;[150];[8];0;2;80376.53992215476;1102.8252197703614
2674920385526591110;20734.277300847123;97.03097534614058;51.99867961851095;1095.5920810572595;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.0005;0.01;[175];[8];0;2;140430.82262941072;1118.2049691225939
1315316651358549264;1742.321732836094;31.57151728956648;22.20271717119826;1169.8339396171423;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.001;0.01;[125];[8];0;2;69738.71180255995;1085.1791170844335
2068739819847715415;21440.976203197646;97.51245913368373;51.86968234047316;1056.239775817981;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.0005;0.01;[200];[8];0;2;116212.19013697964;1089.8351962211082
7769843747224608190;15296.919740500549;80.50182334831311;46.00389149969955;911.1323823555318;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.001;0.01;[150];[8];0;2;62087.8826825483;1009.7566919665014
2415325321174536075;13572.784171366138;74.2523071484695;41.8430524913516;1189.1802021646934;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.0005;0.01;[175];[8];0;2;199691.3501039064;1118.547622484121
1320564422876754375;20505.567779835423;95.39734539966054;50.6525293033573;1029.398365298148;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.0005;0.01;[200];[8];0;2;76994.3639966503;1169.6765153626868
139712864831747733;1861.5470741381662;32.406527110060416;22.853150852529197;1245.9193839111483;IM;71.97911835;0.0;0.0;0.01;0;0.75;25;0.001;0.01;[150];[8];0;2;204046.75173209544;1082.1308386047508
526759264438244119;13410.309006648216;72.62387614700881;40.58175087837312;1118.0881083564534;IM;71.97911835;0.0;0.0;0.01;0;0.75;20;0.001;0.01;[175];[8];0;2;139492.55886227332;1075.270417119796
4185764911761031897;7222.405301104174;54.68482837631262;33.309727063211156;1654.1881911433527;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.0005;0.01;[200];[8];0;2;582176.0522137962;1341.9486978323632
1871814860537796795;14854.130355175614;77.42951856312672;43.63764959744446;1306.0539876372527;IM;71.97911835;0.0;0.0;0.01;0;0.75;30;0.001;0.01;[150];[8];0;2;488322.43453017867;1154.1360793729023
