num;Mean_mse;Mean_mae;Mean_mape;Mean_aof;Median_aof;Variance;sequence;model;hour;last;tr1;tr2;gauss_noise;sin_noise;train_percent;layer_size;reg1;reg2;epochs;batch_sizes;sqrp;time_delta;epochs_1;trans_size
4062033090158705319;8.284593229755128;166.7431449237772;556.4498323199277;56.681234169006345;61.0552978515625;421.2042527173459;DS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.1;[75];[8];1;1;[0];0
8122575859686889111;49.52542944554851;120.8255292433469;469.7448761720827;102.64926300048828;103.78689193725586;62.77746311262948;IS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.1;[75];[8];1;1;[0];0
939567581526127501;2.9122519646883056;197.40544916082172;1222.2683496117938;91.03541107177735;90.75854110717773;75.54919561030343;IM;RNN;0;2;0;0;2;0;0.7;35;0;0.1;[75];[8];1;1;[0];0
8539676885879743712;11.996583724258164;106.38204875527715;290.4749393980545;109.96536331176758;114.3098258972168;59.396630342740686;IS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.1;[75];[8];1;1;[0];0
2472591199991784941;51.42434296267287;837.5997792009637;1169.5858165031314;116.15948715209962;118.70380401611328;94.01156545043982;IM;RNN;0;2;0;0;10;0;0.7;35;0;0.1;[75];[8];1;1;[0];0
5986883801300869391;39.227507857218555;254.66367095385073;344.65531301130846;73.72475242614746;78.1468276977539;542.1353329430603;DS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.1;[75];[8];1;1;[0];0
5142709072483742566;10.882548567477745;620.6561412689681;1389.2506517329432;49.37204999923706;31.353495597839355;1584.2362946437177;DS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.005;[100];[8];1;1;[0];0
565745581554266557;50.963523433601026;126.40059285551524;293.9187612665523;113.02778396606445;113.09111785888672;20.851092381252094;IS;RNN_fs;0;2;0;0;10;0;0.7;35;0;0.005;[100];[8];1;1;[0];0
7575154618905867291;3.2544286280002646;75.46571259942282;686.4526565880923;90.79330902099609;91.79219436645508;99.71264845093481;IM;RNN;0;2;0;0;2;0;0.7;35;0;0.005;[100];[8];1;1;[0];0
1813012889291223564;12.398389671151163;105.44122657615867;405.88140890087374;121.1035171508789;118.55804824829102;85.82348164459458;IS;RNN_fs;0;2;0;0;5;0;0.7;35;0;0.005;[100];[8];1;1;[0];0
5777673126537892865;51.74326701880087;641.4692014547029;1017.7011248141962;113.79120216369628;125.58762741088867;535.5856066679887;IM;RNN;0;2;0;0;10;0;0.7;35;0;0.005;[100];[8];1;1;[0];0
