Time Pressure Rate
21.91666603 194.79986572266 400000.0 
21.93333244 194.79277038574 400000.0 
21.95000076 194.78570556641 400000.0 
21.96666718 194.77861022949 400000.0 
21.98333359 194.77154541016 400000.0 
22.0 194.76448059082 400000.0 
22.01666641 194.7574005127 400000.0 
22.03333282 194.75033569336 400000.0 
22.04999924 194.74328613281 400000.0 
22.06666565 194.73623657227 400000.0 
22.08333397 194.72918701172 400000.0 
22.10000038 194.72213745117 400000.0 
22.11666679 194.71510314941 400000.0 
22.13333321 194.70806884766 400000.0 
22.14999962 194.7010345459 400000.0 
22.16666603 194.69403076172 400000.0 
22.18333435 194.68701171875 400000.0 
22.20000076 194.68000793457 400000.0 
22.21666718 194.67300415039 400000.0 
22.23333359 194.66600036621 400000.0 
22.25 194.65899658203 400000.0 
22.26666641 194.65202331543 400000.0 
22.28333282 194.64503479004 400000.0 
22.29999924 194.63806152344 400000.0 
22.31666756 194.63108825684 400000.0 
22.33333397 194.62413024902 400000.0 
22.34999847 194.61717224121 400000.0 
22.36666679 194.61019897461 400000.0 
22.38333321 194.60325622559 400000.0 
22.39999962 194.59631347656 400000.0 
22.41666794 194.58937072754 400000.0 
22.43333435 194.5824432373 400000.0 
22.44999886 194.57550048828 400000.0 
22.46666718 194.56857299805 400000.0 
22.48333359 194.5616607666 400000.0 
22.5 194.55473327637 400000.0 
22.51666641 194.54782104492 400000.0 
22.53333282 194.54093933105 400000.0 
22.55000114 194.53402709961 400000.0 
22.56666565 194.52713012695 400000.0 
22.58333206 194.5202331543 400000.0 
22.60000038 194.51335144043 400000.0 
22.61666679 194.50645446777 400000.0 
22.63333321 194.4995880127 400000.0 
22.65000153 194.49272155762 400000.0 
22.66666603 194.48583984375 400000.0 
22.68333244 194.47898864746 400000.0 
22.70000076 194.47213745117 400000.0 
22.71666718 194.46528625488 400000.0 
22.73333359 194.45843505859 400000.0 
22.75 194.4515838623 400000.0 
22.76666641 194.44476318359 400000.0 
22.78333282 194.43792724609 400000.0 
22.79999924 194.43109130859 400000.0 
22.81666565 194.42428588867 400000.0 
22.83333397 194.41744995117 400000.0 
22.85000038 194.41064453125 400000.0 
22.86666679 194.40385437012 400000.0 
22.88333321 194.39703369141 400000.0 
22.89999962 194.39024353027 400000.0 
22.91666603 194.38343811035 400000.0 
22.93333435 194.37666320801 400000.0 
22.95000076 194.36987304688 400000.0 
22.96666718 194.36308288574 400000.0 
22.98333359 194.3563079834 400000.0 
23.0 194.34953308105 400000.0 
23.01666641 194.34278869629 400000.0 
23.03333282 194.33601379395 400000.0 
23.04999924 194.32926940918 400000.0 
23.06666756 194.32250976563 400000.0 
23.08333397 194.31576538086 400000.0 
23.09999847 194.3090057373 400000.0 
23.11666679 194.30227661133 400000.0 
23.13333321 194.29554748535 400000.0 
23.14999962 194.28881835938 400000.0 
23.16666794 194.28210449219 400000.0 
23.18333435 194.27537536621 400000.0 
23.19999886 194.26866149902 400000.0 
23.21666718 194.26194763184 400000.0 
23.23333359 194.25524902344 400000.0 
23.25 194.24853515625 400000.0 
23.26666641 194.24185180664 400000.0 
23.28333282 194.23515319824 400000.0 
